ResultsFK,Time,TStartWait_TFinish,CustomColumnID_Assignments_T1_AssignmentBegin__CustomColumnID_Assignments_T2_AssignmentEnd_,BlockIDResourceID,_ImmigrationType
1,44013.1875,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.1875,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.1875,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.1875,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.1875,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.1875,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.1875,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.1875,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.1875,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.1875,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.1875,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.1875,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.19097222222,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.19097222222,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.19097222222,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.19097222222,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.19097222222,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.19097222222,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.19097222222,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.19097222222,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.19097222222,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.19097222222,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.19097222222,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.19097222222,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.194444444445,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.194444444445,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.194444444445,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.194444444445,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.194444444445,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.194444444445,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.194444444445,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.194444444445,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.194444444445,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.194444444445,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.194444444445,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.194444444445,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.197916666664,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.197916666664,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.197916666664,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.197916666664,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.197916666664,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.197916666664,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.197916666664,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.197916666664,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.197916666664,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.197916666664,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.197916666664,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.197916666664,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.20138888889,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.20138888889,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.20138888889,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.20138888889,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.20138888889,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.20138888889,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.20138888889,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.20138888889,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.20138888889,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.20138888889,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.20138888889,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.20138888889,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.20486111111,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.20486111111,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.20486111111,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.20486111111,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.20486111111,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.20486111111,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.20486111111,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.20486111111,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.20486111111,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.20486111111,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.20486111111,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.20486111111,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.208333333336,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.208333333336,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.208333333336,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.208333333336,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.208333333336,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.208333333336,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.208333333336,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.208333333336,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.208333333336,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.208333333336,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.208333333336,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.208333333336,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.211805555555,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.211805555555,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.211805555555,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.211805555555,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.211805555555,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.211805555555,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.211805555555,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.211805555555,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.211805555555,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.211805555555,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.211805555555,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.211805555555,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.21527777778,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.21527777778,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.21527777778,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.21527777778,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.21527777778,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.21527777778,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.21527777778,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.21527777778,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.21527777778,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.21527777778,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.21527777778,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.21527777778,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.21875,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.21875,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.21875,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.21875,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.21875,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.21875,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.21875,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.21875,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.21875,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.21875,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.21875,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.21875,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.22222222222,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.22222222222,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.22222222222,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.22222222222,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.22222222222,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.22222222222,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.22222222222,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.22222222222,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.22222222222,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.22222222222,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.22222222222,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.22222222222,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.225694444445,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.225694444445,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.225694444445,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.225694444445,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.225694444445,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.225694444445,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.225694444445,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.225694444445,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.225694444445,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.225694444445,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.225694444445,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.225694444445,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.229166666664,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.229166666664,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.229166666664,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.229166666664,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.229166666664,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.229166666664,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.229166666664,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.229166666664,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.229166666664,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.229166666664,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.229166666664,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.229166666664,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.23263888889,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.23263888889,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.23263888889,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.23263888889,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.23263888889,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.23263888889,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.23263888889,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.23263888889,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.23263888889,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.23263888889,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.23263888889,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.23263888889,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.23611111111,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.23611111111,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.23611111111,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.23611111111,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.23611111111,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.23611111111,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.23611111111,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.23611111111,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.23611111111,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.23611111111,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.23611111111,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.23611111111,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.239583333336,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.239583333336,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.239583333336,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.239583333336,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.239583333336,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.239583333336,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.239583333336,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.239583333336,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.239583333336,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.239583333336,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.239583333336,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.239583333336,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.243055555555,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.243055555555,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.243055555555,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.243055555555,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.243055555555,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.243055555555,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.243055555555,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.243055555555,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.243055555555,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.243055555555,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.243055555555,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.243055555555,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.24652777778,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.24652777778,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.24652777778,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.24652777778,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.24652777778,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.24652777778,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.24652777778,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.24652777778,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.24652777778,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.24652777778,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.24652777778,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.24652777778,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.25,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.25,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.25,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.25,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.25,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.25,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.25,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.25,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.25,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.25,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.25,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.25,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.25347222222,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.25347222222,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.25347222222,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.25347222222,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.25347222222,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.25347222222,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.25347222222,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.25347222222,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.25347222222,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.25347222222,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.25347222222,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.25347222222,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.256944444445,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.256944444445,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.256944444445,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.256944444445,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.256944444445,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.256944444445,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.256944444445,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.256944444445,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.256944444445,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.256944444445,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.256944444445,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.256944444445,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.260416666664,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.260416666664,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.260416666664,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.260416666664,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.260416666664,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.260416666664,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.260416666664,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.260416666664,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.260416666664,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.260416666664,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.260416666664,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.260416666664,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.26388888889,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.26388888889,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.26388888889,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.26388888889,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.26388888889,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.26388888889,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.26388888889,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.26388888889,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.26388888889,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.26388888889,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.26388888889,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.26388888889,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.26736111111,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.26736111111,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.26736111111,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.26736111111,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.26736111111,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.26736111111,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.26736111111,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.26736111111,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.26736111111,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.26736111111,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.26736111111,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.26736111111,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.270833333336,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.270833333336,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.270833333336,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.270833333336,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.270833333336,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.270833333336,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.270833333336,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.270833333336,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.270833333336,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.270833333336,,,L0 Immigration Control 1_Normal_02,Normal
