,ResultsFK,Time,TStartWait_TFinish,CustomColumnID_Assignments_T1_AssignmentBegin__CustomColumnID_Assignments_T2_AssignmentEnd_,BlockIDResourceID,_ImmigrationType
2385,1,44013.760416666664,,,L0 Immigration Control 1_Normal_02,Normal
2386,1,44013.760416666664,,,L0 Immigration Control 1_Normal_07,Normal
2387,1,44013.760416666664,,,L0 Immigration Control 1_Normal_09,Normal
2388,1,44013.76388888889,,,L0 Immigration Control 1_Automatic_2,Automatic
2389,1,44013.76388888889,,,L0 Immigration Control 1_Normal_06,Normal
2390,1,44013.76388888889,,,L0 Immigration Control 1_Normal_10,Normal
2391,1,44013.76388888889,,,L0 Immigration Control 1_Normal_05,Normal
2392,1,44013.76388888889,,,L0 Immigration Control 1_Normal_08,Normal
2393,1,44013.76388888889,,,L0 Immigration Control 1_Normal_04,Normal
2394,1,44013.76388888889,,,L0 Immigration Control 1_Automatic_1,Automatic
2395,1,44013.76388888889,,,L0 Immigration Control 1_Normal_03,Normal
2396,1,44013.76388888889,,,L0 Immigration Control 1_Normal_01,Normal
2397,1,44013.76388888889,,,L0 Immigration Control 1_Normal_02,Normal
2398,1,44013.76388888889,,,L0 Immigration Control 1_Normal_07,Normal
2399,1,44013.76388888889,,,L0 Immigration Control 1_Normal_09,Normal
2400,1,44013.76736111111,,,L0 Immigration Control 1_Automatic_2,Automatic
2401,1,44013.76736111111,,,L0 Immigration Control 1_Normal_06,Normal
2402,1,44013.76736111111,,,L0 Immigration Control 1_Normal_10,Normal
2403,1,44013.76736111111,,,L0 Immigration Control 1_Normal_05,Normal
2404,1,44013.76736111111,,,L0 Immigration Control 1_Normal_08,Normal
2405,1,44013.76736111111,,,L0 Immigration Control 1_Normal_04,Normal
2406,1,44013.76736111111,,,L0 Immigration Control 1_Automatic_1,Automatic
2407,1,44013.76736111111,,,L0 Immigration Control 1_Normal_03,Normal
2408,1,44013.76736111111,,,L0 Immigration Control 1_Normal_01,Normal
2409,1,44013.76736111111,,,L0 Immigration Control 1_Normal_02,Normal
2410,1,44013.76736111111,,,L0 Immigration Control 1_Normal_07,Normal
2411,1,44013.76736111111,,,L0 Immigration Control 1_Normal_09,Normal
2412,1,44013.770833333336,,,L0 Immigration Control 1_Automatic_2,Automatic
2413,1,44013.770833333336,,,L0 Immigration Control 1_Normal_06,Normal
2414,1,44013.770833333336,,,L0 Immigration Control 1_Normal_10,Normal
2415,1,44013.770833333336,,,L0 Immigration Control 1_Normal_05,Normal
2416,1,44013.770833333336,,,L0 Immigration Control 1_Normal_08,Normal
2417,1,44013.770833333336,,,L0 Immigration Control 1_Normal_04,Normal
2418,1,44013.770833333336,,,L0 Immigration Control 1_Automatic_1,Automatic
2419,1,44013.770833333336,,,L0 Immigration Control 1_Normal_03,Normal
2420,1,44013.770833333336,,,L0 Immigration Control 1_Normal_01,Normal
2421,1,44013.770833333336,,,L0 Immigration Control 1_Normal_02,Normal
2422,1,44013.770833333336,,,L0 Immigration Control 1_Normal_07,Normal
2423,1,44013.770833333336,,,L0 Immigration Control 1_Normal_09,Normal
2424,1,44013.774305555555,,,L0 Immigration Control 1_Automatic_2,Automatic
2425,1,44013.774305555555,,,L0 Immigration Control 1_Normal_06,Normal
2426,1,44013.774305555555,,,L0 Immigration Control 1_Normal_10,Normal
2427,1,44013.774305555555,,,L0 Immigration Control 1_Normal_05,Normal
2428,1,44013.774305555555,,,L0 Immigration Control 1_Normal_08,Normal
2429,1,44013.774305555555,,,L0 Immigration Control 1_Normal_04,Normal
2430,1,44013.774305555555,,,L0 Immigration Control 1_Automatic_1,Automatic
2431,1,44013.774305555555,,,L0 Immigration Control 1_Normal_03,Normal
2432,1,44013.774305555555,,,L0 Immigration Control 1_Normal_01,Normal
2433,1,44013.774305555555,,,L0 Immigration Control 1_Normal_02,Normal
2434,1,44013.774305555555,,,L0 Immigration Control 1_Normal_07,Normal
2435,1,44013.774305555555,,,L0 Immigration Control 1_Normal_09,Normal
2436,1,44013.77777777778,,,L0 Immigration Control 1_Automatic_2,Automatic
2437,1,44013.77777777778,,,L0 Immigration Control 1_Normal_06,Normal
2438,1,44013.77777777778,,,L0 Immigration Control 1_Normal_10,Normal
2439,1,44013.77777777778,,,L0 Immigration Control 1_Normal_05,Normal
2440,1,44013.77777777778,,,L0 Immigration Control 1_Normal_08,Normal
2441,1,44013.77777777778,,,L0 Immigration Control 1_Normal_04,Normal
2442,1,44013.77777777778,,,L0 Immigration Control 1_Automatic_1,Automatic
2443,1,44013.77777777778,,,L0 Immigration Control 1_Normal_03,Normal
2444,1,44013.77777777778,,,L0 Immigration Control 1_Normal_01,Normal
2445,1,44013.77777777778,,,L0 Immigration Control 1_Normal_02,Normal
2446,1,44013.77777777778,,,L0 Immigration Control 1_Normal_07,Normal
2447,1,44013.77777777778,,,L0 Immigration Control 1_Normal_09,Normal
2448,1,44013.78125,,,L0 Immigration Control 1_Automatic_2,Automatic
2449,1,44013.78125,,,L0 Immigration Control 1_Normal_06,Normal
2450,1,44013.78125,,,L0 Immigration Control 1_Normal_10,Normal
2451,1,44013.78125,,,L0 Immigration Control 1_Normal_05,Normal
2452,1,44013.78125,,,L0 Immigration Control 1_Normal_08,Normal
2453,1,44013.78125,,,L0 Immigration Control 1_Normal_04,Normal
2454,1,44013.78125,,,L0 Immigration Control 1_Automatic_1,Automatic
2455,1,44013.78125,,,L0 Immigration Control 1_Normal_03,Normal
2456,1,44013.78125,,,L0 Immigration Control 1_Normal_01,Normal
2457,1,44013.78125,,,L0 Immigration Control 1_Normal_02,Normal
2458,1,44013.78125,,,L0 Immigration Control 1_Normal_07,Normal
2459,1,44013.78125,,,L0 Immigration Control 1_Normal_09,Normal
2460,1,44013.78472222222,,,L0 Immigration Control 1_Automatic_2,Automatic
2461,1,44013.78472222222,,,L0 Immigration Control 1_Normal_06,Normal
2462,1,44013.78472222222,,,L0 Immigration Control 1_Normal_10,Normal
2463,1,44013.78472222222,,,L0 Immigration Control 1_Normal_05,Normal
2464,1,44013.78472222222,,,L0 Immigration Control 1_Normal_08,Normal
2465,1,44013.78472222222,,,L0 Immigration Control 1_Normal_04,Normal
2466,1,44013.78472222222,,,L0 Immigration Control 1_Automatic_1,Automatic
2467,1,44013.78472222222,,,L0 Immigration Control 1_Normal_03,Normal
2468,1,44013.78472222222,,,L0 Immigration Control 1_Normal_01,Normal
2469,1,44013.78472222222,,,L0 Immigration Control 1_Normal_02,Normal
2470,1,44013.78472222222,,,L0 Immigration Control 1_Normal_07,Normal
2471,1,44013.78472222222,,,L0 Immigration Control 1_Normal_09,Normal
2472,1,44013.788194444445,,,L0 Immigration Control 1_Automatic_2,Automatic
2473,1,44013.788194444445,,,L0 Immigration Control 1_Normal_06,Normal
2474,1,44013.788194444445,,,L0 Immigration Control 1_Normal_10,Normal
2475,1,44013.788194444445,,,L0 Immigration Control 1_Normal_05,Normal
2476,1,44013.788194444445,,,L0 Immigration Control 1_Normal_08,Normal
2477,1,44013.788194444445,,,L0 Immigration Control 1_Normal_04,Normal
2478,1,44013.788194444445,,,L0 Immigration Control 1_Automatic_1,Automatic
2479,1,44013.788194444445,,,L0 Immigration Control 1_Normal_03,Normal
2480,1,44013.788194444445,,,L0 Immigration Control 1_Normal_01,Normal
2481,1,44013.788194444445,,,L0 Immigration Control 1_Normal_02,Normal
2482,1,44013.788194444445,,,L0 Immigration Control 1_Normal_07,Normal
2483,1,44013.788194444445,,,L0 Immigration Control 1_Normal_09,Normal
2484,1,44013.791666666664,,,L0 Immigration Control 1_Automatic_2,Automatic
2485,1,44013.791666666664,,,L0 Immigration Control 1_Normal_06,Normal
2486,1,44013.791666666664,,,L0 Immigration Control 1_Normal_10,Normal
2487,1,44013.791666666664,,,L0 Immigration Control 1_Normal_05,Normal
2488,1,44013.791666666664,,,L0 Immigration Control 1_Normal_08,Normal
2489,1,44013.791666666664,,,L0 Immigration Control 1_Normal_04,Normal
2490,1,44013.791666666664,,,L0 Immigration Control 1_Automatic_1,Automatic
2491,1,44013.791666666664,,,L0 Immigration Control 1_Normal_03,Normal
2492,1,44013.791666666664,,,L0 Immigration Control 1_Normal_01,Normal
2493,1,44013.791666666664,,,L0 Immigration Control 1_Normal_02,Normal
2494,1,44013.791666666664,,,L0 Immigration Control 1_Normal_07,Normal
2495,1,44013.791666666664,,,L0 Immigration Control 1_Normal_09,Normal
2496,1,44013.79513888889,,,L0 Immigration Control 1_Automatic_2,Automatic
2497,1,44013.79513888889,,,L0 Immigration Control 1_Normal_06,Normal
2498,1,44013.79513888889,,,L0 Immigration Control 1_Normal_10,Normal
2499,1,44013.79513888889,,,L0 Immigration Control 1_Normal_05,Normal
2500,1,44013.79513888889,,,L0 Immigration Control 1_Normal_08,Normal
2501,1,44013.79513888889,,,L0 Immigration Control 1_Normal_04,Normal
2502,1,44013.79513888889,,,L0 Immigration Control 1_Automatic_1,Automatic
2503,1,44013.79513888889,,,L0 Immigration Control 1_Normal_03,Normal
2504,1,44013.79513888889,,,L0 Immigration Control 1_Normal_01,Normal
2505,1,44013.79513888889,,,L0 Immigration Control 1_Normal_02,Normal
2506,1,44013.79513888889,,,L0 Immigration Control 1_Normal_07,Normal
2507,1,44013.79513888889,,,L0 Immigration Control 1_Normal_09,Normal
2508,1,44013.79861111111,,,L0 Immigration Control 1_Automatic_2,Automatic
2509,1,44013.79861111111,,,L0 Immigration Control 1_Normal_06,Normal
2510,1,44013.79861111111,,,L0 Immigration Control 1_Normal_10,Normal
2511,1,44013.79861111111,,,L0 Immigration Control 1_Normal_05,Normal
2512,1,44013.79861111111,,,L0 Immigration Control 1_Normal_08,Normal
2513,1,44013.79861111111,,,L0 Immigration Control 1_Normal_04,Normal
2514,1,44013.79861111111,,,L0 Immigration Control 1_Automatic_1,Automatic
2515,1,44013.79861111111,,,L0 Immigration Control 1_Normal_03,Normal
2516,1,44013.79861111111,,,L0 Immigration Control 1_Normal_01,Normal
2517,1,44013.79861111111,,,L0 Immigration Control 1_Normal_02,Normal
2518,1,44013.79861111111,,,L0 Immigration Control 1_Normal_07,Normal
2519,1,44013.79861111111,,,L0 Immigration Control 1_Normal_09,Normal
2520,1,44013.802083333336,,,L0 Immigration Control 1_Automatic_2,Automatic
2521,1,44013.802083333336,,,L0 Immigration Control 1_Normal_06,Normal
2522,1,44013.802083333336,,,L0 Immigration Control 1_Normal_10,Normal
2523,1,44013.802083333336,,,L0 Immigration Control 1_Normal_05,Normal
2524,1,44013.802083333336,,,L0 Immigration Control 1_Normal_08,Normal
2525,1,44013.802083333336,,,L0 Immigration Control 1_Normal_04,Normal
2526,1,44013.802083333336,,,L0 Immigration Control 1_Automatic_1,Automatic
2527,1,44013.802083333336,,,L0 Immigration Control 1_Normal_03,Normal
2528,1,44013.802083333336,,,L0 Immigration Control 1_Normal_01,Normal
2529,1,44013.802083333336,,,L0 Immigration Control 1_Normal_02,Normal
2530,1,44013.802083333336,,,L0 Immigration Control 1_Normal_07,Normal
2531,1,44013.802083333336,,,L0 Immigration Control 1_Normal_09,Normal
2532,1,44013.805555555555,,,L0 Immigration Control 1_Automatic_2,Automatic
2533,1,44013.805555555555,,,L0 Immigration Control 1_Normal_06,Normal
2534,1,44013.805555555555,,,L0 Immigration Control 1_Normal_10,Normal
2535,1,44013.805555555555,,,L0 Immigration Control 1_Normal_05,Normal
2536,1,44013.805555555555,,,L0 Immigration Control 1_Normal_08,Normal
2537,1,44013.805555555555,,,L0 Immigration Control 1_Normal_04,Normal
2538,1,44013.805555555555,,,L0 Immigration Control 1_Automatic_1,Automatic
2539,1,44013.805555555555,,,L0 Immigration Control 1_Normal_03,Normal
2540,1,44013.805555555555,,,L0 Immigration Control 1_Normal_01,Normal
2541,1,44013.805555555555,,,L0 Immigration Control 1_Normal_02,Normal
2542,1,44013.805555555555,,,L0 Immigration Control 1_Normal_07,Normal
2543,1,44013.805555555555,,,L0 Immigration Control 1_Normal_09,Normal
2544,1,44013.80902777778,,,L0 Immigration Control 1_Automatic_2,Automatic
2545,1,44013.80902777778,,,L0 Immigration Control 1_Normal_06,Normal
2546,1,44013.80902777778,,,L0 Immigration Control 1_Normal_10,Normal
2547,1,44013.80902777778,,,L0 Immigration Control 1_Normal_05,Normal
2548,1,44013.80902777778,,,L0 Immigration Control 1_Normal_08,Normal
2549,1,44013.80902777778,,,L0 Immigration Control 1_Normal_04,Normal
2550,1,44013.80902777778,,,L0 Immigration Control 1_Automatic_1,Automatic
2551,1,44013.80902777778,,,L0 Immigration Control 1_Normal_03,Normal
2552,1,44013.80902777778,,,L0 Immigration Control 1_Normal_01,Normal
2553,1,44013.80902777778,,,L0 Immigration Control 1_Normal_02,Normal
2554,1,44013.80902777778,,,L0 Immigration Control 1_Normal_07,Normal
2555,1,44013.80902777778,,,L0 Immigration Control 1_Normal_09,Normal
2556,1,44013.8125,,,L0 Immigration Control 1_Automatic_2,Automatic
2557,1,44013.8125,,,L0 Immigration Control 1_Normal_06,Normal
2558,1,44013.8125,,,L0 Immigration Control 1_Normal_10,Normal
2559,1,44013.8125,,,L0 Immigration Control 1_Normal_05,Normal
2560,1,44013.8125,,,L0 Immigration Control 1_Normal_08,Normal
2561,1,44013.8125,,,L0 Immigration Control 1_Normal_04,Normal
2562,1,44013.8125,,,L0 Immigration Control 1_Automatic_1,Automatic
2563,1,44013.8125,,,L0 Immigration Control 1_Normal_03,Normal
2564,1,44013.8125,,,L0 Immigration Control 1_Normal_01,Normal
2565,1,44013.8125,,,L0 Immigration Control 1_Normal_02,Normal
2566,1,44013.8125,,,L0 Immigration Control 1_Normal_07,Normal
2567,1,44013.8125,,,L0 Immigration Control 1_Normal_09,Normal
2568,1,44013.81597222222,,,L0 Immigration Control 1_Automatic_2,Automatic
2569,1,44013.81597222222,,,L0 Immigration Control 1_Normal_06,Normal
2570,1,44013.81597222222,,,L0 Immigration Control 1_Normal_10,Normal
2571,1,44013.81597222222,,,L0 Immigration Control 1_Normal_05,Normal
2572,1,44013.81597222222,,,L0 Immigration Control 1_Normal_08,Normal
2573,1,44013.81597222222,,,L0 Immigration Control 1_Normal_04,Normal
2574,1,44013.81597222222,,,L0 Immigration Control 1_Automatic_1,Automatic
2575,1,44013.81597222222,,,L0 Immigration Control 1_Normal_03,Normal
2576,1,44013.81597222222,,,L0 Immigration Control 1_Normal_01,Normal
2577,1,44013.81597222222,,,L0 Immigration Control 1_Normal_02,Normal
2578,1,44013.81597222222,,,L0 Immigration Control 1_Normal_07,Normal
2579,1,44013.81597222222,,,L0 Immigration Control 1_Normal_09,Normal
2580,1,44013.819444444445,,,L0 Immigration Control 1_Automatic_2,Automatic
2581,1,44013.819444444445,,,L0 Immigration Control 1_Normal_06,Normal
2582,1,44013.819444444445,,,L0 Immigration Control 1_Normal_10,Normal
2583,1,44013.819444444445,,,L0 Immigration Control 1_Normal_05,Normal
2584,1,44013.819444444445,,,L0 Immigration Control 1_Normal_08,Normal
2585,1,44013.819444444445,,,L0 Immigration Control 1_Normal_04,Normal
2586,1,44013.819444444445,,,L0 Immigration Control 1_Automatic_1,Automatic
2587,1,44013.819444444445,,,L0 Immigration Control 1_Normal_03,Normal
2588,1,44013.819444444445,,,L0 Immigration Control 1_Normal_01,Normal
2589,1,44013.819444444445,,,L0 Immigration Control 1_Normal_02,Normal
2590,1,44013.819444444445,,,L0 Immigration Control 1_Normal_07,Normal
2591,1,44013.819444444445,,,L0 Immigration Control 1_Normal_09,Normal
2592,1,44013.822916666664,,,L0 Immigration Control 1_Automatic_2,Automatic
2593,1,44013.822916666664,,,L0 Immigration Control 1_Normal_06,Normal
2594,1,44013.822916666664,,,L0 Immigration Control 1_Normal_10,Normal
2595,1,44013.822916666664,,,L0 Immigration Control 1_Normal_05,Normal
2596,1,44013.822916666664,,,L0 Immigration Control 1_Normal_08,Normal
2597,1,44013.822916666664,,,L0 Immigration Control 1_Normal_04,Normal
2598,1,44013.822916666664,,,L0 Immigration Control 1_Automatic_1,Automatic
2599,1,44013.822916666664,,,L0 Immigration Control 1_Normal_03,Normal
2600,1,44013.822916666664,,,L0 Immigration Control 1_Normal_01,Normal
2601,1,44013.822916666664,,,L0 Immigration Control 1_Normal_02,Normal
2602,1,44013.822916666664,,,L0 Immigration Control 1_Normal_07,Normal
2603,1,44013.822916666664,,,L0 Immigration Control 1_Normal_09,Normal
2604,1,44013.82638888889,12.0,12.0,L0 Immigration Control 1_Automatic_2,Automatic
2605,1,44013.82638888889,,,L0 Immigration Control 1_Normal_06,Normal
2606,1,44013.82638888889,18.0,18.0,L0 Immigration Control 1_Normal_10,Normal
2607,1,44013.82638888889,,,L0 Immigration Control 1_Normal_05,Normal
2608,1,44013.82638888889,18.0,18.0,L0 Immigration Control 1_Normal_08,Normal
2609,1,44013.82638888889,,,L0 Immigration Control 1_Normal_04,Normal
2610,1,44013.82638888889,,,L0 Immigration Control 1_Automatic_1,Automatic
2611,1,44013.82638888889,,,L0 Immigration Control 1_Normal_03,Normal
2612,1,44013.82638888889,,,L0 Immigration Control 1_Normal_01,Normal
2613,1,44013.82638888889,,,L0 Immigration Control 1_Normal_02,Normal
2614,1,44013.82638888889,18.0,18.0,L0 Immigration Control 1_Normal_07,Normal
2615,1,44013.82638888889,18.0,18.0,L0 Immigration Control 1_Normal_09,Normal
2616,1,44013.82986111111,1.0,12.0,L0 Immigration Control 1_Automatic_2,Automatic
2617,1,44013.82986111111,,,L0 Immigration Control 1_Normal_06,Normal
2618,1,44013.82986111111,13.0,18.0,L0 Immigration Control 1_Normal_10,Normal
2619,1,44013.82986111111,,,L0 Immigration Control 1_Normal_05,Normal
2620,1,44013.82986111111,13.0,18.0,L0 Immigration Control 1_Normal_08,Normal
2621,1,44013.82986111111,,,L0 Immigration Control 1_Normal_04,Normal
2622,1,44013.82986111111,,,L0 Immigration Control 1_Automatic_1,Automatic
2623,1,44013.82986111111,,,L0 Immigration Control 1_Normal_03,Normal
2624,1,44013.82986111111,,,L0 Immigration Control 1_Normal_01,Normal
2625,1,44013.82986111111,,,L0 Immigration Control 1_Normal_02,Normal
2626,1,44013.82986111111,13.0,18.0,L0 Immigration Control 1_Normal_07,Normal
2627,1,44013.82986111111,13.0,18.0,L0 Immigration Control 1_Normal_09,Normal
2628,1,44013.833333333336,,12.0,L0 Immigration Control 1_Automatic_2,Automatic
2629,1,44013.833333333336,,,L0 Immigration Control 1_Normal_06,Normal
2630,1,44013.833333333336,8.0,18.0,L0 Immigration Control 1_Normal_10,Normal
2631,1,44013.833333333336,,,L0 Immigration Control 1_Normal_05,Normal
2632,1,44013.833333333336,8.0,18.0,L0 Immigration Control 1_Normal_08,Normal
2633,1,44013.833333333336,,,L0 Immigration Control 1_Normal_04,Normal
2634,1,44013.833333333336,,,L0 Immigration Control 1_Automatic_1,Automatic
2635,1,44013.833333333336,,,L0 Immigration Control 1_Normal_03,Normal
2636,1,44013.833333333336,,,L0 Immigration Control 1_Normal_01,Normal
2637,1,44013.833333333336,,,L0 Immigration Control 1_Normal_02,Normal
2638,1,44013.833333333336,8.0,18.0,L0 Immigration Control 1_Normal_07,Normal
2639,1,44013.833333333336,8.0,18.0,L0 Immigration Control 1_Normal_09,Normal
2640,1,44013.836805555555,,12.0,L0 Immigration Control 1_Automatic_2,Automatic
2641,1,44013.836805555555,,,L0 Immigration Control 1_Normal_06,Normal
2642,1,44013.836805555555,2.0,18.0,L0 Immigration Control 1_Normal_10,Normal
2643,1,44013.836805555555,,,L0 Immigration Control 1_Normal_05,Normal
2644,1,44013.836805555555,3.0,18.0,L0 Immigration Control 1_Normal_08,Normal
2645,1,44013.836805555555,,,L0 Immigration Control 1_Normal_04,Normal
2646,1,44013.836805555555,,,L0 Immigration Control 1_Automatic_1,Automatic
2647,1,44013.836805555555,,,L0 Immigration Control 1_Normal_03,Normal
2648,1,44013.836805555555,,,L0 Immigration Control 1_Normal_01,Normal
2649,1,44013.836805555555,,,L0 Immigration Control 1_Normal_02,Normal
2650,1,44013.836805555555,2.0,18.0,L0 Immigration Control 1_Normal_07,Normal
2651,1,44013.836805555555,2.0,18.0,L0 Immigration Control 1_Normal_09,Normal
2652,1,44013.84027777778,,,L0 Immigration Control 1_Automatic_2,Automatic
2653,1,44013.84027777778,,,L0 Immigration Control 1_Normal_06,Normal
2654,1,44013.84027777778,,,L0 Immigration Control 1_Normal_10,Normal
2655,1,44013.84027777778,,,L0 Immigration Control 1_Normal_05,Normal
2656,1,44013.84027777778,,,L0 Immigration Control 1_Normal_08,Normal
2657,1,44013.84027777778,,,L0 Immigration Control 1_Normal_04,Normal
2658,1,44013.84027777778,,,L0 Immigration Control 1_Automatic_1,Automatic
2659,1,44013.84027777778,,,L0 Immigration Control 1_Normal_03,Normal
2660,1,44013.84027777778,,,L0 Immigration Control 1_Normal_01,Normal
2661,1,44013.84027777778,,,L0 Immigration Control 1_Normal_02,Normal
2662,1,44013.84027777778,,,L0 Immigration Control 1_Normal_07,Normal
2663,1,44013.84027777778,,,L0 Immigration Control 1_Normal_09,Normal
2664,1,44013.84375,,,L0 Immigration Control 1_Automatic_2,Automatic
2665,1,44013.84375,,,L0 Immigration Control 1_Normal_06,Normal
2666,1,44013.84375,,,L0 Immigration Control 1_Normal_10,Normal
2667,1,44013.84375,,,L0 Immigration Control 1_Normal_05,Normal
2668,1,44013.84375,,,L0 Immigration Control 1_Normal_08,Normal
2669,1,44013.84375,,,L0 Immigration Control 1_Normal_04,Normal
2670,1,44013.84375,,,L0 Immigration Control 1_Automatic_1,Automatic
2671,1,44013.84375,,,L0 Immigration Control 1_Normal_03,Normal
2672,1,44013.84375,,,L0 Immigration Control 1_Normal_01,Normal
2673,1,44013.84375,,,L0 Immigration Control 1_Normal_02,Normal
2674,1,44013.84375,,,L0 Immigration Control 1_Normal_07,Normal
2675,1,44013.84375,,,L0 Immigration Control 1_Normal_09,Normal
2676,1,44013.84722222222,,,L0 Immigration Control 1_Automatic_2,Automatic
2677,1,44013.84722222222,,,L0 Immigration Control 1_Normal_06,Normal
2678,1,44013.84722222222,,,L0 Immigration Control 1_Normal_10,Normal
2679,1,44013.84722222222,,,L0 Immigration Control 1_Normal_05,Normal
2680,1,44013.84722222222,,,L0 Immigration Control 1_Normal_08,Normal
2681,1,44013.84722222222,,,L0 Immigration Control 1_Normal_04,Normal
2682,1,44013.84722222222,,,L0 Immigration Control 1_Automatic_1,Automatic
2683,1,44013.84722222222,,,L0 Immigration Control 1_Normal_03,Normal
2684,1,44013.84722222222,,,L0 Immigration Control 1_Normal_01,Normal
2685,1,44013.84722222222,,,L0 Immigration Control 1_Normal_02,Normal
2686,1,44013.84722222222,,,L0 Immigration Control 1_Normal_07,Normal
2687,1,44013.84722222222,,,L0 Immigration Control 1_Normal_09,Normal
2688,1,44013.850694444445,,,L0 Immigration Control 1_Automatic_2,Automatic
2689,1,44013.850694444445,,,L0 Immigration Control 1_Normal_06,Normal
2690,1,44013.850694444445,,,L0 Immigration Control 1_Normal_10,Normal
2691,1,44013.850694444445,,,L0 Immigration Control 1_Normal_05,Normal
2692,1,44013.850694444445,,,L0 Immigration Control 1_Normal_08,Normal
2693,1,44013.850694444445,,,L0 Immigration Control 1_Normal_04,Normal
2694,1,44013.850694444445,,,L0 Immigration Control 1_Automatic_1,Automatic
2695,1,44013.850694444445,,,L0 Immigration Control 1_Normal_03,Normal
2696,1,44013.850694444445,,,L0 Immigration Control 1_Normal_01,Normal
2697,1,44013.850694444445,,,L0 Immigration Control 1_Normal_02,Normal
2698,1,44013.850694444445,,,L0 Immigration Control 1_Normal_07,Normal
2699,1,44013.850694444445,,,L0 Immigration Control 1_Normal_09,Normal
2700,1,44013.854166666664,,,L0 Immigration Control 1_Automatic_2,Automatic
2701,1,44013.854166666664,,,L0 Immigration Control 1_Normal_06,Normal
2702,1,44013.854166666664,,,L0 Immigration Control 1_Normal_10,Normal
2703,1,44013.854166666664,,,L0 Immigration Control 1_Normal_05,Normal
2704,1,44013.854166666664,,,L0 Immigration Control 1_Normal_08,Normal
2705,1,44013.854166666664,,,L0 Immigration Control 1_Normal_04,Normal
2706,1,44013.854166666664,,,L0 Immigration Control 1_Automatic_1,Automatic
2707,1,44013.854166666664,,,L0 Immigration Control 1_Normal_03,Normal
2708,1,44013.854166666664,,,L0 Immigration Control 1_Normal_01,Normal
2709,1,44013.854166666664,,,L0 Immigration Control 1_Normal_02,Normal
2710,1,44013.854166666664,,,L0 Immigration Control 1_Normal_07,Normal
2711,1,44013.854166666664,,,L0 Immigration Control 1_Normal_09,Normal
2712,1,44013.85763888889,,,L0 Immigration Control 1_Automatic_2,Automatic
2713,1,44013.85763888889,,,L0 Immigration Control 1_Normal_06,Normal
2714,1,44013.85763888889,,,L0 Immigration Control 1_Normal_10,Normal
2715,1,44013.85763888889,,,L0 Immigration Control 1_Normal_05,Normal
2716,1,44013.85763888889,,,L0 Immigration Control 1_Normal_08,Normal
2717,1,44013.85763888889,,,L0 Immigration Control 1_Normal_04,Normal
2718,1,44013.85763888889,,,L0 Immigration Control 1_Automatic_1,Automatic
2719,1,44013.85763888889,,,L0 Immigration Control 1_Normal_03,Normal
2720,1,44013.85763888889,,,L0 Immigration Control 1_Normal_01,Normal
2721,1,44013.85763888889,,,L0 Immigration Control 1_Normal_02,Normal
2722,1,44013.85763888889,,,L0 Immigration Control 1_Normal_07,Normal
2723,1,44013.85763888889,,,L0 Immigration Control 1_Normal_09,Normal
2724,1,44013.86111111111,,,L0 Immigration Control 1_Automatic_2,Automatic
2725,1,44013.86111111111,,,L0 Immigration Control 1_Normal_06,Normal
2726,1,44013.86111111111,,,L0 Immigration Control 1_Normal_10,Normal
2727,1,44013.86111111111,,,L0 Immigration Control 1_Normal_05,Normal
2728,1,44013.86111111111,,,L0 Immigration Control 1_Normal_08,Normal
2729,1,44013.86111111111,,,L0 Immigration Control 1_Normal_04,Normal
2730,1,44013.86111111111,,,L0 Immigration Control 1_Automatic_1,Automatic
2731,1,44013.86111111111,,,L0 Immigration Control 1_Normal_03,Normal
2732,1,44013.86111111111,,,L0 Immigration Control 1_Normal_01,Normal
2733,1,44013.86111111111,,,L0 Immigration Control 1_Normal_02,Normal
2734,1,44013.86111111111,,,L0 Immigration Control 1_Normal_07,Normal
2735,1,44013.86111111111,,,L0 Immigration Control 1_Normal_09,Normal
2736,1,44013.864583333336,,,L0 Immigration Control 1_Automatic_2,Automatic
2737,1,44013.864583333336,,,L0 Immigration Control 1_Normal_06,Normal
2738,1,44013.864583333336,,,L0 Immigration Control 1_Normal_10,Normal
2739,1,44013.864583333336,,,L0 Immigration Control 1_Normal_05,Normal
2740,1,44013.864583333336,,,L0 Immigration Control 1_Normal_08,Normal
2741,1,44013.864583333336,,,L0 Immigration Control 1_Normal_04,Normal
2742,1,44013.864583333336,,,L0 Immigration Control 1_Automatic_1,Automatic
2743,1,44013.864583333336,,,L0 Immigration Control 1_Normal_03,Normal
2744,1,44013.864583333336,,,L0 Immigration Control 1_Normal_01,Normal
2745,1,44013.864583333336,,,L0 Immigration Control 1_Normal_02,Normal
2746,1,44013.864583333336,,,L0 Immigration Control 1_Normal_07,Normal
2747,1,44013.864583333336,,,L0 Immigration Control 1_Normal_09,Normal
2748,1,44013.868055555555,,,L0 Immigration Control 1_Automatic_2,Automatic
2749,1,44013.868055555555,,,L0 Immigration Control 1_Normal_06,Normal
2750,1,44013.868055555555,,,L0 Immigration Control 1_Normal_10,Normal
2751,1,44013.868055555555,,,L0 Immigration Control 1_Normal_05,Normal
2752,1,44013.868055555555,,,L0 Immigration Control 1_Normal_08,Normal
2753,1,44013.868055555555,,,L0 Immigration Control 1_Normal_04,Normal
2754,1,44013.868055555555,,,L0 Immigration Control 1_Automatic_1,Automatic
2755,1,44013.868055555555,,,L0 Immigration Control 1_Normal_03,Normal
