ResultsFK,Time,TStartWait_TFinish,CustomColumnID_Assignments_T1_AssignmentBegin__CustomColumnID_Assignments_T2_AssignmentEnd_,BlockIDResourceID
1,44013.493055555555,17.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.493055555555,,,L0 Security Control 1_Common Usage_3
1,44013.493055555555,,,L0 Security Control 1_Common Usage_6
1,44013.493055555555,,,L0 Security Control 1_Common Usage_2
1,44013.493055555555,,,L0 Security Control 1_Common Usage_4
1,44013.493055555555,,,L0 Security Control 1_Common Usage_1
1,44013.49652777778,16.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.49652777778,16.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.49652777778,,,L0 Security Control 1_Common Usage_5
1,44013.49652777778,16.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.49652777778,,,L0 Security Control 1_Common Usage_3
1,44013.49652777778,17.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.49652777778,,,L0 Security Control 1_Common Usage_2
1,44013.49652777778,,,L0 Security Control 1_Common Usage_4
1,44013.49652777778,,,L0 Security Control 1_Common Usage_1
1,44013.5,15.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.5,15.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.5,,,L0 Security Control 1_Common Usage_5
1,44013.5,16.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.5,,,L0 Security Control 1_Common Usage_3
1,44013.5,15.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.5,,,L0 Security Control 1_Common Usage_2
1,44013.5,,,L0 Security Control 1_Common Usage_4
1,44013.5,,,L0 Security Control 1_Common Usage_1
1,44013.50347222222,14.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.50347222222,15.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.50347222222,,,L0 Security Control 1_Common Usage_5
1,44013.50347222222,15.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.50347222222,,,L0 Security Control 1_Common Usage_3
1,44013.50347222222,15.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.50347222222,,,L0 Security Control 1_Common Usage_2
1,44013.50347222222,,,L0 Security Control 1_Common Usage_4
1,44013.50347222222,,,L0 Security Control 1_Common Usage_1
1,44013.506944444445,13.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.506944444445,14.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.506944444445,,,L0 Security Control 1_Common Usage_5
1,44013.506944444445,14.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.506944444445,,,L0 Security Control 1_Common Usage_3
1,44013.506944444445,13.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.506944444445,,,L0 Security Control 1_Common Usage_2
1,44013.506944444445,,,L0 Security Control 1_Common Usage_4
1,44013.506944444445,,,L0 Security Control 1_Common Usage_1
1,44013.510416666664,11.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.510416666664,11.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.510416666664,,,L0 Security Control 1_Common Usage_5
1,44013.510416666664,11.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.510416666664,,,L0 Security Control 1_Common Usage_3
1,44013.510416666664,11.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.510416666664,,,L0 Security Control 1_Common Usage_2
1,44013.510416666664,,,L0 Security Control 1_Common Usage_4
1,44013.510416666664,,,L0 Security Control 1_Common Usage_1
1,44013.51388888889,11.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.51388888889,11.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.51388888889,,,L0 Security Control 1_Common Usage_5
1,44013.51388888889,11.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.51388888889,,,L0 Security Control 1_Common Usage_3
1,44013.51388888889,10.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.51388888889,,,L0 Security Control 1_Common Usage_2
1,44013.51388888889,,,L0 Security Control 1_Common Usage_4
1,44013.51388888889,,,L0 Security Control 1_Common Usage_1
1,44013.51736111111,10.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.51736111111,10.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.51736111111,,,L0 Security Control 1_Common Usage_5
1,44013.51736111111,10.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.51736111111,,,L0 Security Control 1_Common Usage_3
1,44013.51736111111,10.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.51736111111,,,L0 Security Control 1_Common Usage_2
1,44013.51736111111,,,L0 Security Control 1_Common Usage_4
1,44013.51736111111,,,L0 Security Control 1_Common Usage_1
1,44013.520833333336,9.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.520833333336,8.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.520833333336,,,L0 Security Control 1_Common Usage_5
1,44013.520833333336,9.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.520833333336,,,L0 Security Control 1_Common Usage_3
1,44013.520833333336,10.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.520833333336,,,L0 Security Control 1_Common Usage_2
1,44013.520833333336,,,L0 Security Control 1_Common Usage_4
1,44013.520833333336,,,L0 Security Control 1_Common Usage_1
1,44013.524305555555,8.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.524305555555,8.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.524305555555,,,L0 Security Control 1_Common Usage_5
1,44013.524305555555,7.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.524305555555,,,L0 Security Control 1_Common Usage_3
1,44013.524305555555,8.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.524305555555,,,L0 Security Control 1_Common Usage_2
1,44013.524305555555,,,L0 Security Control 1_Common Usage_4
1,44013.524305555555,,,L0 Security Control 1_Common Usage_1
1,44013.52777777778,9.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.52777777778,9.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.52777777778,,,L0 Security Control 1_Common Usage_5
1,44013.52777777778,9.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.52777777778,,,L0 Security Control 1_Common Usage_3
1,44013.52777777778,9.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.52777777778,,,L0 Security Control 1_Common Usage_2
1,44013.52777777778,,,L0 Security Control 1_Common Usage_4
1,44013.52777777778,,,L0 Security Control 1_Common Usage_1
1,44013.53125,13.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.53125,14.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.53125,,,L0 Security Control 1_Common Usage_5
1,44013.53125,13.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.53125,,,L0 Security Control 1_Common Usage_3
1,44013.53125,14.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.53125,,,L0 Security Control 1_Common Usage_2
1,44013.53125,,,L0 Security Control 1_Common Usage_4
1,44013.53125,,,L0 Security Control 1_Common Usage_1
1,44013.53472222222,15.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.53472222222,15.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.53472222222,,,L0 Security Control 1_Common Usage_5
1,44013.53472222222,14.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.53472222222,,,L0 Security Control 1_Common Usage_3
1,44013.53472222222,15.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.53472222222,,,L0 Security Control 1_Common Usage_2
1,44013.53472222222,,,L0 Security Control 1_Common Usage_4
1,44013.53472222222,,,L0 Security Control 1_Common Usage_1
1,44013.538194444445,15.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.538194444445,15.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.538194444445,15.0,170.0,L0 Security Control 1_Common Usage_5
1,44013.538194444445,14.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.538194444445,,,L0 Security Control 1_Common Usage_3
1,44013.538194444445,15.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.538194444445,,,L0 Security Control 1_Common Usage_2
1,44013.538194444445,,,L0 Security Control 1_Common Usage_4
1,44013.538194444445,,,L0 Security Control 1_Common Usage_1
1,44013.541666666664,15.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.541666666664,17.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.541666666664,16.0,170.0,L0 Security Control 1_Common Usage_5
1,44013.541666666664,16.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.541666666664,,,L0 Security Control 1_Common Usage_3
1,44013.541666666664,16.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.541666666664,,,L0 Security Control 1_Common Usage_2
1,44013.541666666664,17.0,160.0,L0 Security Control 1_Common Usage_4
1,44013.541666666664,,,L0 Security Control 1_Common Usage_1
1,44013.54513888889,17.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.54513888889,18.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.54513888889,17.0,170.0,L0 Security Control 1_Common Usage_5
1,44013.54513888889,17.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.54513888889,,,L0 Security Control 1_Common Usage_3
1,44013.54513888889,17.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.54513888889,,,L0 Security Control 1_Common Usage_2
1,44013.54513888889,18.0,160.0,L0 Security Control 1_Common Usage_4
1,44013.54513888889,,,L0 Security Control 1_Common Usage_1
1,44013.54861111111,17.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.54861111111,18.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.54861111111,18.0,170.0,L0 Security Control 1_Common Usage_5
1,44013.54861111111,18.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.54861111111,18.0,89.0,L0 Security Control 1_Common Usage_3
1,44013.54861111111,17.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.54861111111,,,L0 Security Control 1_Common Usage_2
1,44013.54861111111,18.0,160.0,L0 Security Control 1_Common Usage_4
1,44013.54861111111,,,L0 Security Control 1_Common Usage_1
1,44013.552083333336,17.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.552083333336,18.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.552083333336,17.0,170.0,L0 Security Control 1_Common Usage_5
1,44013.552083333336,17.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.552083333336,18.0,89.0,L0 Security Control 1_Common Usage_3
1,44013.552083333336,17.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.552083333336,,,L0 Security Control 1_Common Usage_2
1,44013.552083333336,18.0,160.0,L0 Security Control 1_Common Usage_4
1,44013.552083333336,,,L0 Security Control 1_Common Usage_1
1,44013.555555555555,18.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.555555555555,19.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.555555555555,18.0,170.0,L0 Security Control 1_Common Usage_5
1,44013.555555555555,18.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.555555555555,18.0,89.0,L0 Security Control 1_Common Usage_3
1,44013.555555555555,18.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.555555555555,19.0,72.0,L0 Security Control 1_Common Usage_2
1,44013.555555555555,18.0,160.0,L0 Security Control 1_Common Usage_4
1,44013.555555555555,,,L0 Security Control 1_Common Usage_1
1,44013.55902777778,18.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.55902777778,18.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.55902777778,18.0,170.0,L0 Security Control 1_Common Usage_5
1,44013.55902777778,17.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.55902777778,18.0,89.0,L0 Security Control 1_Common Usage_3
1,44013.55902777778,18.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.55902777778,18.0,72.0,L0 Security Control 1_Common Usage_2
1,44013.55902777778,18.0,160.0,L0 Security Control 1_Common Usage_4
1,44013.55902777778,,,L0 Security Control 1_Common Usage_1
1,44013.5625,18.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.5625,18.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.5625,18.0,170.0,L0 Security Control 1_Common Usage_5
1,44013.5625,18.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.5625,18.0,89.0,L0 Security Control 1_Common Usage_3
1,44013.5625,18.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.5625,19.0,72.0,L0 Security Control 1_Common Usage_2
1,44013.5625,19.0,160.0,L0 Security Control 1_Common Usage_4
1,44013.5625,19.0,50.0,L0 Security Control 1_Common Usage_1
1,44013.56597222222,17.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.56597222222,17.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.56597222222,17.0,170.0,L0 Security Control 1_Common Usage_5
1,44013.56597222222,17.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.56597222222,17.0,89.0,L0 Security Control 1_Common Usage_3
1,44013.56597222222,18.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.56597222222,18.0,72.0,L0 Security Control 1_Common Usage_2
1,44013.56597222222,18.0,160.0,L0 Security Control 1_Common Usage_4
1,44013.56597222222,17.0,50.0,L0 Security Control 1_Common Usage_1
1,44013.569444444445,16.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.569444444445,16.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.569444444445,16.0,170.0,L0 Security Control 1_Common Usage_5
1,44013.569444444445,15.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.569444444445,16.0,89.0,L0 Security Control 1_Common Usage_3
1,44013.569444444445,16.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.569444444445,16.0,72.0,L0 Security Control 1_Common Usage_2
1,44013.569444444445,16.0,160.0,L0 Security Control 1_Common Usage_4
1,44013.569444444445,15.0,50.0,L0 Security Control 1_Common Usage_1
1,44013.572916666664,14.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.572916666664,15.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.572916666664,14.0,170.0,L0 Security Control 1_Common Usage_5
1,44013.572916666664,14.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.572916666664,14.0,89.0,L0 Security Control 1_Common Usage_3
1,44013.572916666664,14.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.572916666664,14.0,72.0,L0 Security Control 1_Common Usage_2
1,44013.572916666664,14.0,160.0,L0 Security Control 1_Common Usage_4
1,44013.572916666664,14.0,50.0,L0 Security Control 1_Common Usage_1
1,44013.57638888889,12.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.57638888889,13.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.57638888889,12.0,170.0,L0 Security Control 1_Common Usage_5
1,44013.57638888889,12.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.57638888889,10.0,,L0 Security Control 1_Common Usage_3
1,44013.57638888889,12.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.57638888889,11.0,,L0 Security Control 1_Common Usage_2
1,44013.57638888889,12.0,160.0,L0 Security Control 1_Common Usage_4
1,44013.57638888889,11.0,,L0 Security Control 1_Common Usage_1
1,44013.57986111111,15.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.57986111111,14.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.57986111111,14.0,170.0,L0 Security Control 1_Common Usage_5
1,44013.57986111111,14.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.57986111111,,,L0 Security Control 1_Common Usage_3
1,44013.57986111111,14.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.57986111111,1.0,,L0 Security Control 1_Common Usage_2
1,44013.57986111111,14.0,160.0,L0 Security Control 1_Common Usage_4
1,44013.57986111111,1.0,,L0 Security Control 1_Common Usage_1
1,44013.583333333336,15.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.583333333336,16.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.583333333336,15.0,170.0,L0 Security Control 1_Common Usage_5
1,44013.583333333336,15.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.583333333336,,,L0 Security Control 1_Common Usage_3
1,44013.583333333336,16.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.583333333336,,,L0 Security Control 1_Common Usage_2
1,44013.583333333336,16.0,160.0,L0 Security Control 1_Common Usage_4
1,44013.583333333336,,,L0 Security Control 1_Common Usage_1
1,44013.586805555555,14.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.586805555555,14.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.586805555555,15.0,170.0,L0 Security Control 1_Common Usage_5
1,44013.586805555555,14.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.586805555555,,,L0 Security Control 1_Common Usage_3
1,44013.586805555555,14.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.586805555555,,,L0 Security Control 1_Common Usage_2
1,44013.586805555555,15.0,160.0,L0 Security Control 1_Common Usage_4
1,44013.586805555555,,,L0 Security Control 1_Common Usage_1
1,44013.59027777778,11.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.59027777778,11.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.59027777778,11.0,170.0,L0 Security Control 1_Common Usage_5
1,44013.59027777778,11.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.59027777778,,,L0 Security Control 1_Common Usage_3
1,44013.59027777778,11.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.59027777778,,,L0 Security Control 1_Common Usage_2
1,44013.59027777778,10.0,160.0,L0 Security Control 1_Common Usage_4
1,44013.59027777778,,,L0 Security Control 1_Common Usage_1
1,44013.59375,6.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.59375,6.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.59375,5.0,170.0,L0 Security Control 1_Common Usage_5
1,44013.59375,6.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.59375,,,L0 Security Control 1_Common Usage_3
1,44013.59375,6.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.59375,,,L0 Security Control 1_Common Usage_2
1,44013.59375,5.0,160.0,L0 Security Control 1_Common Usage_4
1,44013.59375,,,L0 Security Control 1_Common Usage_1
1,44013.59722222222,4.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.59722222222,4.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.59722222222,2.0,170.0,L0 Security Control 1_Common Usage_5
1,44013.59722222222,4.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.59722222222,,,L0 Security Control 1_Common Usage_3
1,44013.59722222222,1.0,292.0,L0 Security Control 1_Common Usage_6
1,44013.59722222222,,,L0 Security Control 1_Common Usage_2
1,44013.59722222222,1.0,160.0,L0 Security Control 1_Common Usage_4
1,44013.59722222222,,,L0 Security Control 1_Common Usage_1
1,44013.600694444445,6.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.600694444445,6.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.600694444445,,,L0 Security Control 1_Common Usage_5
1,44013.600694444445,6.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.600694444445,,,L0 Security Control 1_Common Usage_3
1,44013.600694444445,,,L0 Security Control 1_Common Usage_6
1,44013.600694444445,,,L0 Security Control 1_Common Usage_2
1,44013.600694444445,,,L0 Security Control 1_Common Usage_4
1,44013.600694444445,,,L0 Security Control 1_Common Usage_1
1,44013.604166666664,8.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.604166666664,7.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.604166666664,,,L0 Security Control 1_Common Usage_5
1,44013.604166666664,8.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.604166666664,,,L0 Security Control 1_Common Usage_3
1,44013.604166666664,,,L0 Security Control 1_Common Usage_6
1,44013.604166666664,,,L0 Security Control 1_Common Usage_2
1,44013.604166666664,,,L0 Security Control 1_Common Usage_4
1,44013.604166666664,,,L0 Security Control 1_Common Usage_1
1,44013.60763888889,11.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.60763888889,11.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.60763888889,,,L0 Security Control 1_Common Usage_5
1,44013.60763888889,12.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.60763888889,,,L0 Security Control 1_Common Usage_3
1,44013.60763888889,,,L0 Security Control 1_Common Usage_6
1,44013.60763888889,,,L0 Security Control 1_Common Usage_2
1,44013.60763888889,,,L0 Security Control 1_Common Usage_4
1,44013.60763888889,,,L0 Security Control 1_Common Usage_1
1,44013.61111111111,14.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.61111111111,14.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.61111111111,,,L0 Security Control 1_Common Usage_5
1,44013.61111111111,14.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.61111111111,,,L0 Security Control 1_Common Usage_3
1,44013.61111111111,,,L0 Security Control 1_Common Usage_6
1,44013.61111111111,,,L0 Security Control 1_Common Usage_2
1,44013.61111111111,,,L0 Security Control 1_Common Usage_4
1,44013.61111111111,,,L0 Security Control 1_Common Usage_1
1,44013.614583333336,14.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.614583333336,14.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.614583333336,,,L0 Security Control 1_Common Usage_5
1,44013.614583333336,14.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.614583333336,,,L0 Security Control 1_Common Usage_3
1,44013.614583333336,,,L0 Security Control 1_Common Usage_6
1,44013.614583333336,,,L0 Security Control 1_Common Usage_2
1,44013.614583333336,,,L0 Security Control 1_Common Usage_4
1,44013.614583333336,,,L0 Security Control 1_Common Usage_1
1,44013.618055555555,12.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.618055555555,12.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.618055555555,,,L0 Security Control 1_Common Usage_5
1,44013.618055555555,13.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.618055555555,,,L0 Security Control 1_Common Usage_3
1,44013.618055555555,,,L0 Security Control 1_Common Usage_6
1,44013.618055555555,,,L0 Security Control 1_Common Usage_2
1,44013.618055555555,,,L0 Security Control 1_Common Usage_4
1,44013.618055555555,,,L0 Security Control 1_Common Usage_1
1,44013.62152777778,13.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.62152777778,13.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.62152777778,,,L0 Security Control 1_Common Usage_5
1,44013.62152777778,13.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.62152777778,,,L0 Security Control 1_Common Usage_3
1,44013.62152777778,,,L0 Security Control 1_Common Usage_6
1,44013.62152777778,,,L0 Security Control 1_Common Usage_2
1,44013.62152777778,,,L0 Security Control 1_Common Usage_4
1,44013.62152777778,,,L0 Security Control 1_Common Usage_1
1,44013.625,11.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.625,12.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.625,,,L0 Security Control 1_Common Usage_5
1,44013.625,12.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.625,,,L0 Security Control 1_Common Usage_3
1,44013.625,,,L0 Security Control 1_Common Usage_6
1,44013.625,,,L0 Security Control 1_Common Usage_2
1,44013.625,,,L0 Security Control 1_Common Usage_4
1,44013.625,,,L0 Security Control 1_Common Usage_1
1,44013.62847222222,13.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.62847222222,13.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.62847222222,,,L0 Security Control 1_Common Usage_5
1,44013.62847222222,13.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.62847222222,,,L0 Security Control 1_Common Usage_3
1,44013.62847222222,,,L0 Security Control 1_Common Usage_6
1,44013.62847222222,,,L0 Security Control 1_Common Usage_2
1,44013.62847222222,,,L0 Security Control 1_Common Usage_4
1,44013.62847222222,,,L0 Security Control 1_Common Usage_1
1,44013.631944444445,12.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.631944444445,13.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.631944444445,,,L0 Security Control 1_Common Usage_5
1,44013.631944444445,13.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.631944444445,,,L0 Security Control 1_Common Usage_3
1,44013.631944444445,,,L0 Security Control 1_Common Usage_6
1,44013.631944444445,,,L0 Security Control 1_Common Usage_2
1,44013.631944444445,,,L0 Security Control 1_Common Usage_4
1,44013.631944444445,,,L0 Security Control 1_Common Usage_1
1,44013.635416666664,14.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.635416666664,14.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.635416666664,,,L0 Security Control 1_Common Usage_5
1,44013.635416666664,14.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.635416666664,,,L0 Security Control 1_Common Usage_3
1,44013.635416666664,14.0,98.0,L0 Security Control 1_Common Usage_6
1,44013.635416666664,,,L0 Security Control 1_Common Usage_2
1,44013.635416666664,,,L0 Security Control 1_Common Usage_4
1,44013.635416666664,,,L0 Security Control 1_Common Usage_1
1,44013.63888888889,15.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.63888888889,16.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.63888888889,,,L0 Security Control 1_Common Usage_5
1,44013.63888888889,16.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.63888888889,,,L0 Security Control 1_Common Usage_3
1,44013.63888888889,15.0,98.0,L0 Security Control 1_Common Usage_6
1,44013.63888888889,,,L0 Security Control 1_Common Usage_2
1,44013.63888888889,,,L0 Security Control 1_Common Usage_4
1,44013.63888888889,,,L0 Security Control 1_Common Usage_1
1,44013.64236111111,16.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.64236111111,17.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.64236111111,,,L0 Security Control 1_Common Usage_5
1,44013.64236111111,16.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.64236111111,,,L0 Security Control 1_Common Usage_3
1,44013.64236111111,17.0,98.0,L0 Security Control 1_Common Usage_6
1,44013.64236111111,,,L0 Security Control 1_Common Usage_2
1,44013.64236111111,,,L0 Security Control 1_Common Usage_4
1,44013.64236111111,,,L0 Security Control 1_Common Usage_1
1,44013.645833333336,17.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.645833333336,17.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.645833333336,,,L0 Security Control 1_Common Usage_5
1,44013.645833333336,16.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.645833333336,,,L0 Security Control 1_Common Usage_3
1,44013.645833333336,18.0,98.0,L0 Security Control 1_Common Usage_6
1,44013.645833333336,,,L0 Security Control 1_Common Usage_2
1,44013.645833333336,,,L0 Security Control 1_Common Usage_4
1,44013.645833333336,,,L0 Security Control 1_Common Usage_1
1,44013.649305555555,16.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.649305555555,16.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.649305555555,,,L0 Security Control 1_Common Usage_5
1,44013.649305555555,16.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.649305555555,,,L0 Security Control 1_Common Usage_3
1,44013.649305555555,16.0,98.0,L0 Security Control 1_Common Usage_6
1,44013.649305555555,,,L0 Security Control 1_Common Usage_2
1,44013.649305555555,,,L0 Security Control 1_Common Usage_4
1,44013.649305555555,,,L0 Security Control 1_Common Usage_1
1,44013.65277777778,17.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.65277777778,17.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.65277777778,16.0,45.0,L0 Security Control 1_Common Usage_5
1,44013.65277777778,17.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.65277777778,,,L0 Security Control 1_Common Usage_3
